,TIER_3_OPERATING_HOURS_SUB,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,TIER_1_METHOD_EQUATION,TIER_1_START_DATE,TIER_1_END_DATE,TIER_1_CO2_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_1_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_START_DATE,TIER_2_END_DATE,TIER_2_HHV_DETERMIN_FREQUENCY,TIER2_HHV_DETERMIN_FREQ_OTH,TIER_2_CO2_EMISSIONS,TIER_2_CH4_EMISSIONS,TIER_2_N2O_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_N2O_EMISSIONS_CO2E,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,TIER_3_END_DATE,TIER3_CARBON_DETERMIN_FREQUENC,TIER3_CARBON_DETERMIN_NUM_SUB,TIER3_CARBON_DETERMIN_NUM_VALI,TIER3_MOL_DETERMIN_FREQ,TIER3_MOL_DETERMIN_FREQ_OTHER,TIER3_MOL_DETERMIN_NUMBER,TIER3_MOL_DETERMIN_NUM_VALID,TIER_3_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_3_CH4_EMISSIONS_CO2E,TIER_3_N2O_EMISSIONS_CO2E,PCT_HEAT_INPUT_COMBUSTED,PCT_HEAT_INPUT_COMBUSTED_IND,PCT_HEAT_INPUT_COMBUSTED_SUB
10,,1001237,2010,Luke Paper Company,Recovery Boiler #2,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,305.6,.01,.002,.2,.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,1001237,2010,Luke Paper Company,Recovery Boiler #2,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,1001237,2010,Luke Paper Company,Recovery Boiler #2,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,1001237,2010,Luke Paper Company,Recovery Boiler #3,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,1001237,2010,Luke Paper Company,Recovery Boiler #3,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,230.6,.01,.002,.2,.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,1001237,2010,Luke Paper Company,Recovery Boiler #3,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,7724.1,.3,.1,6.3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,1005998,2010,GEORGIA PACIFIC CONSUMER PRODUCTS CAMAS LLC,4RF,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,3552,.07,.007,1.5,2.2,,,,,,,,,,,,,,,,,,
17,,1005998,2010,GEORGIA PACIFIC CONSUMER PRODUCTS CAMAS LLC,4LK,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,24959,1.27,0,26.7,0,,,,,,,,,,,,,,,,,,
18,,1002893,2010,BOISE PAPER,No. 2 Recovery Furnace,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,6703,.13,.013,2.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,1002893,2010,BOISE PAPER,No. 3 Recovery Furnace,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,4956,.09,.009,1.9,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,1002893,2010,BOISE PAPER,Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,28819,.57,.054,11.9,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,1002893,2010,BOISE PAPER,Lime Kiln,Lubricants,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,617,.57,.05,12,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,1002823,2010,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Recovery Furnace (R400),Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3683,.15,.03,3.2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,1002823,2010,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Recovery Furnace (R401),Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1748,.07,.014,1.5,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,1002823,2010,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 3 Recovery Furnace (R402),Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,57955,2.32,.463,48.7,143.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,1002823,2010,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Lime Kiln (L600),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,19405,.99,0,20.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,1002823,2010,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Lime Kiln (L600),Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,10762,.39,0,8.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,1002823,2010,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Lime Kiln (L601),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,20078,1.02,0,21.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,1002823,2010,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Lime Kiln (L601),Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,10605,.38,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,1003048,2010,SAPPI FINE PAPER (S.D. WARREN ) MILL,Lime Kiln,,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,48979.8,1.76,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,1003048,2010,SAPPI FINE PAPER (S.D. WARREN ) MILL,Recovery Boiler,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,199.3,.01,.002,.2,.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,1003048,2010,SAPPI FINE PAPER (S.D. WARREN ) MILL,Recovery Boiler,,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2217.4,.09,.018,1.9,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,1000345,2010,"Foley Cellulose, LLC",No. 2 Recovery Boiler,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,9142.6,.37,.073,7.8,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,1000345,2010,"Foley Cellulose, LLC",No. 3 Recovery Boiler,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,13456.4,.54,.108,11.3,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,1000345,2010,"Foley Cellulose, LLC",No. 4 Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3115.2,.11,.012,2.3,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,1000345,2010,"Foley Cellulose, LLC",No. 4 Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,56855.3,2.9,.107,60.9,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,1000345,2010,"Foley Cellulose, LLC",No. 4 Recovery Boiler,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1926.2,.08,.015,1.7,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,1000345,2010,"Foley Cellulose, LLC",No. 4 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,87.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,1006256,2010,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,Lime Kiln 69-04,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,11112,.57,.021,12,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,1006256,2010,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,Lime Kiln 69-04,Petroleum Coke,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,36474,1.07,.214,22.5,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,1006256,2010,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,Recovery Boiler 69-01,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,6881,.13,.013,2.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,1003320,2010,ESCANABA PAPER COMPANY,EURF15,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,3520,.07,.007,1.4,2.2,,,,,,,,,,,,,,,,,,
42,,1003320,2010,ESCANABA PAPER COMPANY,EURF15,Residual Fuel Oil No. 6,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2010-01-01-00:0,2010-12-31-00:0,Monthly,1,11,,,,,8810,.33,.065,6.8,20.2,,,
43,,1003320,2010,ESCANABA PAPER COMPANY,EULK29,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,29400,1.5,0,31.5,0,,,,,,,,,,,,,,,,,,
44,,1003320,2010,ESCANABA PAPER COMPANY,EULK29,Residual Fuel Oil No. 6,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2010-01-01-00:0,2010-12-31-00:0,Monthly,1,11,,,,,2134,.07,0,1.5,0,,,
45,,1007867,2010,Packaging Corporation of America,Recovery Boiler #1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Daily,,948.8,.02,.002,.4,.6,,,,,,,,,,,,,,,,,,
46,,1007867,2010,Packaging Corporation of America,Recovery Boiler #2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Daily,,854.6,.02,.002,.3,.5,,,,,,,,,,,,,,,,,,
47,,1007867,2010,Packaging Corporation of America,Recovery Boiler #3,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Daily,,17.1,0,0,0,0,,,,,,,,,,,,,,,,,,
48,,1007867,2010,Packaging Corporation of America,Lime Kiln #1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Daily,,19356.7,.99,0,20.7,0,,,,,,,,,,,,,,,,,,
49,,1007867,2010,Packaging Corporation of America,Lime Kiln #1,Used Oil,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2010-01-01-00:0,2010-12-31-00:0,Once per fuel lot,0,185,,,,,2217.6,.07,0,1.5,0,,,
50,,1007867,2010,Packaging Corporation of America,Lime Kiln #2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Daily,,24487.4,1.25,0,26.2,0,,,,,,,,,,,,,,,,,,
51,,1007867,2010,Packaging Corporation of America,Lime Kiln #2,Used Oil,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2010-01-01-00:0,2010-12-31-00:0,Once per fuel lot,0,185,,,,,2888.8,.09,0,1.9,0,,,
52,,1000305,2010,Resolute Forest Product - Coosa Pines Operation,Z003,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,10920.8,.44,.089,9.3,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,1000305,2010,Resolute Forest Product - Coosa Pines Operation,Z032,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,122,0,.001,.1,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,1000305,2010,Resolute Forest Product - Coosa Pines Operation,Z032,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2010-01-01-00:0,2010-12-31-00:0,30165,1.54,.057,32.3,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,1000348,2010,Resolute FP US Inc. - Catawba Operations,07-2505,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,4982.9,.18,0,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,1000348,2010,Resolute FP US Inc. - Catawba Operations,07-5105,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,151,.01,0,.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,1000348,2010,Resolute FP US Inc. - Catawba Operations,07-5105,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3688.7,.13,0,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,1000348,2010,Resolute FP US Inc. - Catawba Operations,07-2723,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,43470.4,2.1,.078,44.1,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,1000348,2010,Resolute FP US Inc. - Catawba Operations,07-2723,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,776.5,.03,0,.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,1000348,2010,Resolute FP US Inc. - Catawba Operations,07-2723,Propane,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,25.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,1000311,2010,Resolute Forest Products Calhoun Operation,No. 3 Recovery Furnace,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,9736.1,.18,.018,3.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,1000311,2010,Resolute Forest Products Calhoun Operation,Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,39194.9,1.89,0,39.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,1006262,2010,International Paper-Eastover Mill,No.1 Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,38830.5,1.4,0,29.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,1006262,2010,International Paper-Eastover Mill,No.1 Lime Kiln,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,1006262,2010,International Paper-Eastover Mill,No.2 Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,51706.4,1.86,0,39.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,1006262,2010,International Paper-Eastover Mill,No.2 Lime Kiln,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,428.7,.02,0,.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,1000183,2010,P H Glatfelter Company - Chillicothe Fac,B011,Distillate Fuel Oil No. 2,,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Other (specify),annual,3214,.13,.026,2.7,8.1,,,,,,,,,,,,,,,,,,
68,,1000183,2010,P H Glatfelter Company - Chillicothe Fac,P001,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,31521,1.52,0,31.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,1000426,2010,KapStone Charleston Kraft LLC,No. 1 Recovery Boiler/REC004,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,12144.2,.49,.1,10.3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,1000426,2010,KapStone Charleston Kraft LLC,No. 9 Recovery Boiler/REC007,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,10178.1,.41,.08,8.6,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,1000426,2010,KapStone Charleston Kraft LLC,No. 4 Lime Kiln/CP001,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3131.7,.11,0,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,1000426,2010,KapStone Charleston Kraft LLC,No. 5 Lime Kiln/CP002,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,37352,.7,.07,14.7,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,1000426,2010,KapStone Charleston Kraft LLC,No. 5 Lime Kiln/CP002,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,22005.2,.79,0,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,1000228,2010,International Paper - New Bern Mill,Recovery Furnace,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Daily,,8632.6,.16,.016,3.4,5,,,,,,,,,,,,,,,,,,
75,,1000228,2010,International Paper - New Bern Mill,Recovery Furnace,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,58.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,1000228,2010,International Paper - New Bern Mill,Recovery Furnace,Residual Fuel Oil No. 6,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2010-01-01-00:0,2010-12-31-00:0,Monthly,1,11,,,,,7248.5,.28,.056,5.9,17.4,,,
77,,1000228,2010,International Paper - New Bern Mill,Recovery Furnace,Liquefied petroleum gases (LPG),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,276.4,.01,.003,.2,.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,1000228,2010,International Paper - New Bern Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Daily,,27321.2,1.39,0,29.2,0,,,,,,,,,,,,,,,,,,
79,,1000228,2010,International Paper - New Bern Mill,Lime Kiln,Residual Fuel Oil No. 6,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2010-01-01-00:0,2010-12-31-00:0,Monthly,1,11,,,,,8302.4,.29,0,6.1,0,,,
80,,1000230,2010,Blue Ridge Paper Products Inc.,Recovery Furnace No.10,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,9407,.38,.075,7.9,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,1000230,2010,Blue Ridge Paper Products Inc.,Recovery Furnace No.10,Propane,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,7.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,1000230,2010,Blue Ridge Paper Products Inc.,Recovery Furnace No.11,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,7822.5,.31,.062,6.6,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,1000230,2010,Blue Ridge Paper Products Inc.,Recovery Furnace No.11,Propane,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,32.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,1000230,2010,Blue Ridge Paper Products Inc.,Lime Kiln No.4,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,25335.1,.91,0,19.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,1000230,2010,Blue Ridge Paper Products Inc.,Lime Kiln No.4,Propane,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,66.6,0,.001,0,.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,1000230,2010,Blue Ridge Paper Products Inc.,Lime Kiln No.5,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,37035.1,1.33,0,27.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,1000230,2010,Blue Ridge Paper Products Inc.,Lime Kiln No.5,Propane,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,108.9,.01,.001,.1,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,1000229,2010,Domtar Paper Company LLC - Plymouth,No. 5 Recovery Furnace,Distillate Fuel Oil No. 2,,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,5869,.24,.048,5,14.9,,,,,,,,,,,,,,,,,,
89,,1000229,2010,Domtar Paper Company LLC - Plymouth,Lime Kiln,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,67546.4,2.43,0,51,0,,,,,,,,,,,,,,,,,,
90,,1000256,2010,"WestRock Virginia, Covington",No. 1 Recovery Furnace REC001,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,30122,1.2,.241,25.2,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
