,TIER_3_OPERATING_HOURS_SUB,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,TIER_1_METHOD_EQUATION,TIER_1_START_DATE,TIER_1_END_DATE,TIER_1_CO2_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_1_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_START_DATE,TIER_2_END_DATE,TIER_2_HHV_DETERMIN_FREQUENCY,TIER2_HHV_DETERMIN_FREQ_OTH,TIER_2_CO2_EMISSIONS,TIER_2_CH4_EMISSIONS,TIER_2_N2O_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_N2O_EMISSIONS_CO2E,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,TIER_3_END_DATE,TIER3_CARBON_DETERMIN_FREQUENC,TIER3_CARBON_DETERMIN_NUM_SUB,TIER3_CARBON_DETERMIN_NUM_VALI,TIER3_MOL_DETERMIN_FREQ,TIER3_MOL_DETERMIN_FREQ_OTHER,TIER3_MOL_DETERMIN_NUMBER,TIER3_MOL_DETERMIN_NUM_VALID,TIER_3_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_3_CH4_EMISSIONS_CO2E,TIER_3_N2O_EMISSIONS_CO2E,PCT_HEAT_INPUT_COMBUSTED,PCT_HEAT_INPUT_COMBUSTED_IND,PCT_HEAT_INPUT_COMBUSTED_SUB
22,,1006975,2011,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,RF01,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,4484,.08,.008,1.7,2.5,,,,,,,,,,,,,,,,,,
23,,1006975,2011,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,LK02,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,12779,.65,0,13.7,0,,,,,,,,,,,,,,,,,,
24,,1006975,2011,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,LK02,Petroleum Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,23015,.61,0,12.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,1006975,2011,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,LK01,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,15312,.78,0,16.4,0,,,,,,,,,,,,,,,,,,
26,,1006975,2011,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,LK01,Petroleum Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,35533,.94,0,19.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,1006975,2011,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,RF02,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,2418,.05,.005,1.1,1.6,,,,,,,,,,,,,,,,,,
28,,1006803,2011,INTERNATIONAL PAPER SAVANNA MILL,RF15,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,23950,.45,.05,9.5,15.5,,,,,,,,,,,,,,,,,,
29,,1006803,2011,INTERNATIONAL PAPER SAVANNA MILL,LK07,Used Oil,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,2032.4,.07,,1.5,,,,,,,,,,,,,,,,,,,
30,,1006803,2011,INTERNATIONAL PAPER SAVANNA MILL,LK07,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,2839.3,.1,,2.1,,,,,,,,,,,,,,,,,,,
31,,1006803,2011,INTERNATIONAL PAPER SAVANNA MILL,LK07,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,48623.6,2.48,,52.1,,,,,,,,,,,,,,,,,,,
32,,1007994,2011,BOISE WHITE PAPER LLC,Lime Kiln EU 340,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,23017.4,1.17,.043,24.6,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,1007994,2011,BOISE WHITE PAPER LLC,Recovery Furnace EU 320,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,2839,.05,.005,1.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,1006885,2011,International Paper Ticonderoga Mill,LK1,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Weekly,,19586.8,0,0,0,0,,,,,,,,,,,,,,,,,,
35,,1006885,2011,International Paper Ticonderoga Mill,LK1,Propane,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,163.4,.01,.002,.2,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,1006885,2011,International Paper Ticonderoga Mill,RF1,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Weekly,,8767.7,.35,.07,7.4,21.7,,,,,,,,,,,,,,,,,,
37,,1006892,2011,International Paper-Prattville Mill,Lime Kiln No. 1/ Z003,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,22311,1.14,0,23.9,0,,,,,,,,,,,,,,,,,,
38,,1006892,2011,International Paper-Prattville Mill,Recovery Boiler No. 1/ Z001,Used Oil,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,4923.2,.2,.04,4.2,12.4,,,,,,,,,,,,,,,,,,
39,,1006892,2011,International Paper-Prattville Mill,Recovery Boiler No. 2/ Z011,Used Oil,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,6945,.27,.05,5.7,15.5,,,,,,,,,,,,,,,,,,
40,,1006892,2011,International Paper-Prattville Mill,Lime Kiln No. 2/ Z013,Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,35773,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,1006892,2011,International Paper-Prattville Mill,Lime Kiln No. 2/ Z013,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,14809,.75,0,15.8,0,,,,,,,,,,,,,,,,,,
42,,1000305,2011,Resolute Forest Product - Coosa Pines Operation,Z003,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,8491.8,.34,.069,7.2,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,1000305,2011,Resolute Forest Product - Coosa Pines Operation,Z032,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2011-01-01-00:0,2011-12-31-00:0,28313.4,1.44,.053,30.3,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,1000377,2011,International Paper-Courtland Mill,Lime Kiln 1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,19177,1,0,21,0,,,,,,,,,,,,,,,,,,
45,,1000377,2011,International Paper-Courtland Mill,Lime Kiln 2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,29089,1.5,0,31.5,0,,,,,,,,,,,,,,,,,,
46,,1000377,2011,International Paper-Courtland Mill,Lime Kiln 3,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,32253,1.6,0,33.6,0,,,,,,,,,,,,,,,,,,
47,,1000377,2011,International Paper-Courtland Mill,Recovery 2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,4535,.1,0,2.1,0,,,,,,,,,,,,,,,,,,
48,,1000377,2011,International Paper-Courtland Mill,Recovery 2,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,457,.02,0,.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,1000377,2011,International Paper-Courtland Mill,Recovery 3,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,3919,.07,0,1.5,0,,,,,,,,,,,,,,,,,,
50,,1000377,2011,International Paper-Courtland Mill,Recovery 3,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,455,.02,0,.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,1000311,2011,Resolute Forest Products Calhoun Operation,No. 3 Recovery Furnace,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,19466,.37,.04,7.8,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,1000311,2011,Resolute Forest Products Calhoun Operation,Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,39646,2.02,0,42.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,1000319,2011,"WestRock CP, LLC - Florence Mill",RF1,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,1296,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,1000319,2011,"WestRock CP, LLC - Florence Mill",LK1,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,24190,1,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,1000319,2011,"WestRock CP, LLC - Florence Mill",LK1,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,190,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,1000319,2011,"WestRock CP, LLC - Florence Mill",LK2,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,23784,1,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,1000319,2011,"WestRock CP, LLC - Florence Mill",LK2,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,426,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,1000166,2011,KapStone Paper and Packaging Corp,09-PU-004,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,15133.9,.77,0,16.2,0,,,,,,,,,,,,,,,,,,
59,,1000166,2011,KapStone Paper and Packaging Corp,09-PU-004,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,11604.1,.42,0,8.8,0,,,,,,,,,,,,,,,,,,
60,,1000166,2011,KapStone Paper and Packaging Corp,08-PU-012,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,1000166,2011,KapStone Paper and Packaging Corp,08-PU-012,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,930.9,.04,.007,.8,2.2,,,,,,,,,,,,,,,,,,
62,,1006776,2011,International Paper - Valliant Mill,Lime Kiln (EUG E7),Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,18719.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,1006776,2011,International Paper - Valliant Mill,Lime Kiln (EUG E7),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,39955.7,2.03,0,42.6,0,,,,,,,,,,,,,,,,,,
64,,1006776,2011,International Paper - Valliant Mill,Recovery Furnace (EUG D6),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,13134.6,.25,.025,5.2,7.7,,,,,,,,,,,,,,,,,,
65,,1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Recovery Furnace (R400),Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,2494.6,.1,.02,2.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Recovery Furnace (R401),Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,1947.5,.08,.016,1.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 3 Recovery Furnace (R402),Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,39274,1.57,.314,33,97.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Lime Kiln (L600),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,23107.1,1.18,0,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Lime Kiln (L600),Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,8942.6,.32,0,6.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Lime Kiln (L601),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,20363,1.04,0,21.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Lime Kiln (L601),Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,11895,.43,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,1008025,2011,LEAF RIVER CELLULOSE LLC,AA-013,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,24699,1.26,0,26.5,0,,,,,,,,,,,,,,,,,,
73,,1008025,2011,LEAF RIVER CELLULOSE LLC,AA-013,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,348,.01,0,.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,1008025,2011,LEAF RIVER CELLULOSE LLC,AA-013,Petroleum Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,36117,.95,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,1008025,2011,LEAF RIVER CELLULOSE LLC,AA-011,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,1335,.03,.003,.6,.9,,,,,,,,,,,,,,,,,,
76,,1008025,2011,LEAF RIVER CELLULOSE LLC,AA-011,Propane Gas,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,1044,.05,.01,1.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,1003048,2011,SAPPI FINE PAPER (S.D. WARREN ) MILL,Lime Kiln,,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,52028.6,1.87,0,39.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,1003048,2011,SAPPI FINE PAPER (S.D. WARREN ) MILL,Recovery Boiler,,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,9541,.38,.076,8,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,1002893,2011,BOISE PAPER,No. 3 Recovery Furnace,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,3407,.06,.006,1.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,1002893,2011,BOISE PAPER,Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,28062,.53,.053,11.1,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,1002893,2011,BOISE PAPER,Lime Kiln,Lubricants,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,1002893,2011,BOISE PAPER,No. 2 Recovery Furnace,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,9438,.18,.018,3.8,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,1007214,2011,GEORGIA-PACIFIC Crossett Paper Operations,Lime Kiln (SN25),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,40010.1,2.04,0,42.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,1007214,2011,GEORGIA-PACIFIC Crossett Paper Operations,8R Boiler (SN26),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Daily,,42,0,0,0,0,,,,,,,,,,,,,,,,,,
85,,1007214,2011,GEORGIA-PACIFIC Crossett Paper Operations,8R Boiler (SN26),Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,3.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,1007214,2011,GEORGIA-PACIFIC Crossett Paper Operations,8R Boiler (SN26),Used Oil,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,6926.7,.28,.056,5.9,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X012,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,8906,.36,.071,7.6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X001,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,11217,.45,.09,9.5,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X014,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,9947,.51,0,10.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X014,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,19916,.72,0,15.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X003,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,19512,.99,0,20.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
