,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,SPENT_LIQUOR_CO2_EMISSIONS,SPENT_LIQUOR_CH4_EMISSIONS,UNIT_NAME,UNIT_TYPE,SPENT_LIQUOR_N2O_EMISSIONS,BIOMASS_CH4_EMISSIONS_FACTOR,BIOMASS_N2O_EMISSIONS_FACTOR
54,1000602,2015,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",480708,9.68,No. 4 Recovery Boiler (L03004/L03005),Chemical Recovery Furnace,2.139,0.0019,0.00042
55,1000602,2015,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",,,No. 1 Lime Kiln (L04002),Pulp Mill Lime Kiln,,,
56,1000624,2015,WestRock Tacoma Mill,,,Lime kiln #2,Pulp Mill Lime Kiln,,,
57,1000624,2015,WestRock Tacoma Mill,,,Lime kiln #1,Pulp Mill Lime Kiln,,,
58,1000624,2015,WestRock Tacoma Mill,622582.4,12.53,Recovery Boiler #4,Chemical Recovery Furnace,2.77,0.0019,0.00042
59,1000961,2015,DOMTAR PAPER CO LLC HAWESVILLE MILL,350203.4,7.1,No. 3 Recovery Furnace,Chemical Recovery Furnace,1.57,0.0019,0.00042
60,1000961,2015,DOMTAR PAPER CO LLC HAWESVILLE MILL,,,No. 3 Lime Kiln,Pulp Mill Lime Kiln,,,
61,1000961,2015,DOMTAR PAPER CO LLC HAWESVILLE MILL,637602.9,12.93,No. 4 Recovery Furnace,Chemical Recovery Furnace,2.858,0.0019,0.00042
62,1001237,2015,Verso Luke LLC,591383.1,11.97,Recovery Boiler #3,Chemical Recovery Furnace,2.647,0.0019,0.00042
63,1001237,2015,Verso Luke LLC,0,0,Recovery Boiler #2,Chemical Recovery Furnace,0,0.0019,0.00042
64,1001237,2015,Verso Luke LLC,,,Lime Kiln,Pulp Mill Lime Kiln,,,
65,1001733,2015,International Paper - Red River Mill,,,LK (1224-06-06),Pulp Mill Lime Kiln,,,
66,1001733,2015,International Paper - Red River Mill,898376.9,18.08,RB3 (NA-41-41),Chemical Recovery Furnace,3.997,0.0019,0.00042
67,1001807,2015,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",636938.8,12.85,No. 5 Recovery Furnace,Chemical Recovery Furnace,2.841,0.0019,0.00042
68,1001807,2015,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",,,D Lime Kiln,Pulp Mill Lime Kiln,,,
69,1001807,2015,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",1136231.7,22.92,No. 6 Recovery Furnace,Chemical Recovery Furnace,5.068,0.0019,0.00042
70,1001889,2015,WOODLAND PULP LLC,843142.4,17.1,Unit 02,Chemical Recovery Furnace,3.779,0.0019,0.00042
71,1001889,2015,WOODLAND PULP LLC,,,Unit 15,Pulp Mill Lime Kiln,,,
72,1001892,2015,"Verso Quinnesec, LLC",,,Lime Kiln,Pulp Mill Lime Kiln,,,
73,1001892,2015,"Verso Quinnesec, LLC",768085.6,15.57,Recovery Boiler,Chemical Recovery Furnace,3.443,0.0019,0.00042
74,1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,406135.6,9.01,Recovery Boiler,Chemical Recovery Combustion Unit,1.993,0.0019,0.00042
75,1001995,2015,SAPPI CLOQUET LLC,862144.3,17.48,EU 005,Chemical Recovery Furnace,3.864,0.0019,0.00042
76,1001995,2015,SAPPI CLOQUET LLC,,,EU 033,Pulp Mill Lime Kiln,,,
77,1002098,2015,GREEN BAY PACKAGING/ARK KRAFT,,,Unit 2 (#2 Lime Kiln  SN-08),Pulp Mill Lime Kiln,,,
78,1002098,2015,GREEN BAY PACKAGING/ARK KRAFT,354325.6,7.13,Unit 1 (Recover Boiler  SN-05A),Chemical Recovery Furnace,1.576,0.0019,0.00042
79,1002113,2015,International Paper - Pine Hill Mill,,,LK1,Pulp Mill Lime Kiln,,,
80,1002113,2015,International Paper - Pine Hill Mill,689415,13.91,RB1,Chemical Recovery Furnace,3.075,0.0019,0.00042
81,1002149,2015,International Paper - Springfield Mill,,,"Lime Kilns, Combined, EU 455",Pulp Mill Lime Kiln,,,
82,1002149,2015,International Paper - Springfield Mill,529772.4,10.66,#4 Kraft Recovery Furnace EU445C,Chemical Recovery Furnace,2.357,0.0019,0.00042
83,1002272,2015,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",472794.7,9.52,RB5,Chemical Recovery Furnace,2.104,0.0019,0.00042
84,1002272,2015,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,LK4,Pulp Mill Lime Kiln,,,
85,1002272,2015,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",438744.8,8.83,RB4,Chemical Recovery Furnace,1.952,0.0019,0.00042
86,1002305,2015,"WESTROCK TEXAS, L.P.",,,No. 7 Lime Kiln,Pulp Mill Lime Kiln,,,
87,1002305,2015,"WESTROCK TEXAS, L.P.",,,No. 1 Lime Kiln,Pulp Mill Lime Kiln,,,
88,1002305,2015,"WESTROCK TEXAS, L.P.",810666.6,16.37,No. 4 Recovery Boiler,Chemical Recovery Furnace,3.619,0.0019,0.00042
89,1002305,2015,"WESTROCK TEXAS, L.P.",469486.9,9.48,No. 3 Recovery Boiler,Chemical Recovery Furnace,2.096,0.0019,0.00042
90,1002339,2015,THILMANY MILL,124523.9,2.53,8 Kraft Recovery Furnace/B08,Chemical Recovery Furnace,.558,0.0019,0.00042
91,1002339,2015,THILMANY MILL,,,Kraft Lime Kiln/P12,Pulp Mill Lime Kiln,,,
92,1002339,2015,THILMANY MILL,176421,3.58,10 Kraft Recovery Furnace/B10,Chemical Recovery Furnace,.791,0.0019,0.00042
93,1002708,2015,CLEARWATER PAPER CORP-CYPRESS BEND MILL,529377.3,10.72,#1 Recovery Boiler,Chemical Recovery Furnace,2.37,0.0019,0.00042
94,1002708,2015,CLEARWATER PAPER CORP-CYPRESS BEND MILL,,,#1 Lime Kiln,Pulp Mill Lime Kiln,,,
95,1002733,2015,"Brunswick Cellulose, Inc.",1171362.1,23.58,R407,Chemical Recovery Furnace,5.212,0.0019,0.00042
96,1002733,2015,"Brunswick Cellulose, Inc.",,,L537,Pulp Mill Lime Kiln,,,
97,1002733,2015,"Brunswick Cellulose, Inc.",781889,15.74,R401,Chemical Recovery Furnace,3.479,0.0019,0.00042
98,1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,311590.9,6.28,No. 1 Recovery Furnace (R400),Chemical Recovery Furnace,1.388,0.0019,0.00042
99,1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,461006.2,9.29,No. 3 Recovery Furnace (R402),Chemical Recovery Furnace,2.054,0.0019,0.00042
100,1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,322376.2,6.5,No. 2 Recovery Furnace (R401),Chemical Recovery Furnace,1.436,0.0019,0.00042
101,1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,No. 2 Lime Kiln (L601),Pulp Mill Lime Kiln,,,
102,1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,No. 1 Lime Kiln (L600),Pulp Mill Lime Kiln,,,
103,1002846,2015,"Hood Container of Louisiana, LLC",448790,9.03,Recovery Furnace,Chemical Recovery Furnace,1.997,0.0019,0.00042
104,1002846,2015,"Hood Container of Louisiana, LLC",,,Lime Kiln,Pulp Mill Lime Kiln,,,
105,1002893,2015,BOISE PAPER,0,0,No. 2 Recovery Furnace,Chemical Recovery Furnace,0,0.0019,0.00042
106,1002893,2015,BOISE PAPER,564536.7,11.38,No. 3 Recovery Furnace,Chemical Recovery Furnace,2.515,0.0019,0.00042
107,1002893,2015,BOISE PAPER,,,Lime Kiln,Pulp Mill Lime Kiln,,,
108,1002963,2015,BOISE WHITE PAPER MILL,,,Z003,Pulp Mill Lime Kiln,,,
109,1002963,2015,BOISE WHITE PAPER MILL,490028.3,9.9,Z011,Chemical Recovery Furnace,2.189,0.0019,0.00042
110,1003048,2015,SAPPI FINE PAPER (S.D. WARREN ) MILL,,,Lime Kiln,Pulp Mill Lime Kiln,,,
111,1003048,2015,SAPPI FINE PAPER (S.D. WARREN ) MILL,933622.4,18.9,Recovery Boiler,Chemical Recovery Furnace,4.178,0.0019,0.00042
112,1003280,2015,PACKAGING CORP. OF AMERICA,712886.8,14.35,7040,Chemical Recovery Furnace,3.172,0.0019,0.00042
113,1003280,2015,PACKAGING CORP. OF AMERICA,,,6063,Pulp Mill Lime Kiln,,,
114,1003320,2015,Verso Escanaba LLC,,,EULK29,Pulp Mill Lime Kiln,,,
115,1003320,2015,Verso Escanaba LLC,721686.5,14.53,EURF15,Chemical Recovery Furnace,3.211,0.0019,0.00042
116,1003419,2015,"WestRock CP, LLC",36028.3,.78,N001,Chemical Recovery Combustion Unit,.173,0.0019,0.00042
117,1003470,2015,GRAPHIC PACKAGING INTERNATIONAL,708503.7,14.26,D001,Chemical Recovery Furnace,3.152,0.0019,0.00042
118,1003470,2015,GRAPHIC PACKAGING INTERNATIONAL,,,L001,Pulp Mill Lime Kiln,,,
119,1003470,2015,GRAPHIC PACKAGING INTERNATIONAL,,,L002,Pulp Mill Lime Kiln,,,
120,1003501,2015,EVERGREEN PACKAGING-PINE BLUFF,202605.6,4.09,Recovery Boiler No. 3,Chemical Recovery Furnace,.904,0.0019,0.00042
121,1003501,2015,EVERGREEN PACKAGING-PINE BLUFF,673096.6,13.59,Recovery Boiler No. 4,Chemical Recovery Furnace,3.003,0.0019,0.00042
122,1003501,2015,EVERGREEN PACKAGING-PINE BLUFF,198037.3,4,Recovery Boiler No. 2,Chemical Recovery Furnace,.884,0.0019,0.00042
123,1003501,2015,EVERGREEN PACKAGING-PINE BLUFF,,,Lime Kiln No. 2,Pulp Mill Lime Kiln,,,
124,1003501,2015,EVERGREEN PACKAGING-PINE BLUFF,,,Lime Kiln No. 1,Pulp Mill Lime Kiln,,,
125,1003633,2015,"Mondi Bags USA, LLC",131617.8,2.65,Recovery Boiler,Chemical Recovery Furnace,.586,0.0019,0.00042
126,1003884,2015,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,60280.5,1,B25,Chemical Recovery Combustion Unit,.221,0.0019,0.00042
127,1003943,2015,GREIF RIVERVILLE LLC,59782.8,1.06,Recovery Boiler,Chemical Recovery Combustion Unit,.235,0.0019,0.00042
128,1004017,2015,CASCADE PACIFIC PULP HALSEY PULP MILL,513003.3,10.33,Recovery Furnace,Chemical Recovery Furnace,2.282,0.0019,0.00042
129,1004017,2015,CASCADE PACIFIC PULP HALSEY PULP MILL,,,LIme Kiln,Pulp Mill Lime Kiln,,,
130,1004055,2015,GEORGIA-PACIFIC TOLEDO LLC,,,EU3 Lime Kiln #3,Pulp Mill Lime Kiln,,,
131,1004055,2015,GEORGIA-PACIFIC TOLEDO LLC,231049.3,4.65,EU14 Recovery Boiler #1,Chemical Recovery Furnace,1.029,0.0019,0.00042
132,1004055,2015,GEORGIA-PACIFIC TOLEDO LLC,,,EU2 Lime Kiln #2,Pulp Mill Lime Kiln,,,
133,1004055,2015,GEORGIA-PACIFIC TOLEDO LLC,249774.1,5.03,EU16 Recovery Boiler #2,Chemical Recovery Furnace,1.112,0.0019,0.00042
134,1004055,2015,GEORGIA-PACIFIC TOLEDO LLC,,,EU1 Lime Kiln #1,Pulp Mill Lime Kiln,,,
135,1004199,2015,P.H. Glatfelter Company,,,Calciner,Pulp Mill Lime Kiln,,,
136,1004199,2015,P.H. Glatfelter Company,437654,8.97,Recovery Boiler #3,Chemical Recovery Furnace,1.98,0.0019,0.00042
137,1004396,2015,DOMTAR A. W. LLC-NEKOOSA,304967.4,6.16,B14,Chemical Recovery Furnace,1.362,0.0019,0.00042
138,1004396,2015,DOMTAR A. W. LLC-NEKOOSA,,,P22,Pulp Mill Lime Kiln,,,
139,1004705,2015,CLEARWATER PAPER CORP,899000.1,18.09,Number 5 Recovery Furnace,Chemical Recovery Furnace,4,0.0019,0.00042
140,1004705,2015,CLEARWATER PAPER CORP,264846.4,5.33,Number 4 Recovery Furnace,Chemical Recovery Furnace,1.178,0.0019,0.00042
141,1004705,2015,CLEARWATER PAPER CORP,,,Number 3 Lime Kiln,Pulp Mill Lime Kiln,,,
142,1004705,2015,CLEARWATER PAPER CORP,,,Number 4 Lime Kiln,Pulp Mill Lime Kiln,,,
143,1004874,2015,WISCONSIN RAPIDS PAPER MILL,253785.3,5.11,Recovery Boiler #3 (P37),Chemical Recovery Furnace,1.129,0.0019,0.00042
144,1004874,2015,WISCONSIN RAPIDS PAPER MILL,264331.9,5.32,Recovery Boiler #2 (P36),Chemical Recovery Furnace,1.176,0.0019,0.00042
145,1004874,2015,WISCONSIN RAPIDS PAPER MILL,,,Lime Kiln (P30),Pulp Mill Lime Kiln,,,
146,1004874,2015,WISCONSIN RAPIDS PAPER MILL,258931.5,5.21,Recovery Boiler #1 (P39),Chemical Recovery Furnace,1.152,0.0019,0.00042
147,1004886,2015,INTERSTATE PAPER LLC,291523,5.87,Recovery Boiler,Chemical Recovery Furnace,1.297,0.0019,0.00042
148,1004886,2015,INTERSTATE PAPER LLC,,,Lime Kiln,Pulp Mill Lime Kiln,,,
149,1004901,2015,International Paper-Port Wentworth,,,LK01,Pulp Mill Lime Kiln,,,
150,1004901,2015,International Paper-Port Wentworth,789383,15.89,RE01,Chemical Recovery Furnace,3.512,0.0019,0.00042
151,1005012,2015,"WESTROCK CP, LLC - HODGE MILL",589467.3,11.86,RB2,Chemical Recovery Furnace,2.623,0.0019,0.00042
152,1005012,2015,"WESTROCK CP, LLC - HODGE MILL",342871.3,6.9,RB3,Chemical Recovery Furnace,1.525,0.0019,0.00042
153,1005012,2015,"WESTROCK CP, LLC - HODGE MILL",,,LK2,Pulp Mill Lime Kiln,,,
154,1005012,2015,"WESTROCK CP, LLC - HODGE MILL",,,LK1,Pulp Mill Lime Kiln,,,
155,1005579,2015,"WestRock CP, LLC - West Point Mill",,,LK1,Pulp Mill Lime Kiln,,,
156,1005579,2015,"WestRock CP, LLC - West Point Mill",386680.4,7.84,RF5,Chemical Recovery Furnace,1.733,0.0019,0.00042
157,1005579,2015,"WestRock CP, LLC - West Point Mill",376737.8,7.58,RF4,Chemical Recovery Furnace,1.676,0.0019,0.00042
158,1005579,2015,"WestRock CP, LLC - West Point Mill",,,LK2,Pulp Mill Lime Kiln,,,
159,1005653,2015,INTERNATIONAL PAPER - BOGALUSA MILL,,,Lime Kiln,Pulp Mill Lime Kiln,,,
160,1005653,2015,INTERNATIONAL PAPER - BOGALUSA MILL,523461.5,10.54,Recovery Furnace No. 21,Chemical Recovery Furnace,2.329,0.0019,0.00042
161,1005653,2015,INTERNATIONAL PAPER - BOGALUSA MILL,372312.1,7.49,Recovery Furnace No. 20,Chemical Recovery Furnace,1.656,0.0019,0.00042
162,1005669,2015,APPLETON ROARING SPRING PAPER MFG,133425.5,2.71,038 - No. 3 Recovery Boiler,Chemical Recovery Furnace,.598,0.0019,0.00042
163,1005669,2015,APPLETON ROARING SPRING PAPER MFG,,,103A - Lime Kiln,Pulp Mill Lime Kiln,,,
164,1005706,2015,"Domtar Paper Company, LLC",442741.2,8.97,Chemical Recovery Furnace,Chemical Recovery Furnace,1.983,0.0019,0.00042
165,1005706,2015,"Domtar Paper Company, LLC",,,Lime Kiln,Pulp Mill Lime Kiln,,,
166,1005732,2015,PORT TOWNSEND PAPER CORP,319735.3,6.44,Recovery Furnace,Chemical Recovery Furnace,1.423,0.0019,0.00042
167,1005732,2015,PORT TOWNSEND PAPER CORP,,,Lime Kiln,Pulp Mill Lime Kiln,,,
168,1005738,2015,International Paper - Mansfield Mill,,,Lime Kiln,Pulp Mill Lime Kiln,,,
169,1005738,2015,International Paper - Mansfield Mill,546723,11.03,No. 1 Recovery Boiler,Chemical Recovery Furnace,2.438,0.0019,0.00042
170,1005738,2015,International Paper - Mansfield Mill,523774,10.57,No. 2 Recovery Boiler,Chemical Recovery Furnace,2.336,0.0019,0.00042
171,1005909,2015,International Paper - Orange Mill,,,LK,Pulp Mill Lime Kiln,,,
172,1005909,2015,International Paper - Orange Mill,225254.3,4.53,RF2,Chemical Recovery Furnace,1.002,0.0019,0.00042
173,1005909,2015,International Paper - Orange Mill,238009.3,4.79,RF1,Chemical Recovery Furnace,1.059,0.0019,0.00042
174,1005948,2015,GEORGIA-PACIFIC BREWTON LLC,,,BR-CRP7-S015,Pulp Mill Lime Kiln,,,
175,1005948,2015,GEORGIA-PACIFIC BREWTON LLC,131062.5,2.65,BR-REC1-M003,Chemical Recovery Furnace,.585,0.0019,0.00042
176,1005948,2015,GEORGIA-PACIFIC BREWTON LLC,,,BR-CRP5-S010,Pulp Mill Lime Kiln,,,
177,1005948,2015,GEORGIA-PACIFIC BREWTON LLC,178601.7,3.61,BR-REC2-M006,Chemical Recovery Furnace,.798,0.0019,0.00042
178,1005948,2015,GEORGIA-PACIFIC BREWTON LLC,312494.2,6.31,BR-REC3-M010,Chemical Recovery Furnace,1.396,0.0019,0.00042
179,1005959,2015,DOMTAR PAPER KINGSPORT MILL,471025.2,9.55,82-0022-34,Chemical Recovery Furnace,2.111,0.0019,0.00042
180,1005959,2015,DOMTAR PAPER KINGSPORT MILL,,,82-0022-36,Pulp Mill Lime Kiln,,,
181,1005994,2015,DOMTAR AW LLC ASHDOWN MILL,,,No. 3 Lime Kiln,Pulp Mill Lime Kiln,,,
182,1005994,2015,DOMTAR AW LLC ASHDOWN MILL,,,No. 2 Lime Kiln,Pulp Mill Lime Kiln,,,
183,1005994,2015,DOMTAR AW LLC ASHDOWN MILL,576598.8,11.65,No. 2 Recovery Boiler,Chemical Recovery Furnace,2.575,0.0019,0.00042
184,1005994,2015,DOMTAR AW LLC ASHDOWN MILL,830653.7,16.78,No. 3 Recovery Boiler,Chemical Recovery Furnace,3.709,0.0019,0.00042
185,1005998,2015,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,430003.3,8.67,4RF,Chemical Recovery Furnace,1.918,0.0019,0.00042
186,1005998,2015,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,,,4LK,Pulp Mill Lime Kiln,,,
187,1006209,2015,International Paper - Flint River Mill,850891.3,17.13,Recovery Furnace (U500),Chemical Recovery Furnace,3.786,0.0019,0.00042
188,1006209,2015,International Paper - Flint River Mill,,,Lime Kiln (U800),Pulp Mill Lime Kiln,,,
189,1006256,2015,PACKAGING CORPORATION OF AMERICA,,,Lime Kiln 69-04,Pulp Mill Lime Kiln,,,
190,1006256,2015,PACKAGING CORPORATION OF AMERICA,743773.3,14.97,Recovery Boiler 69-01,Chemical Recovery Furnace,3.309,0.0019,0.00042
191,1006262,2015,International Paper-Eastover Mill,,,No.1 Lime Kiln,Pulp Mill Lime Kiln,,,
192,1006262,2015,International Paper-Eastover Mill,,,No.2 Lime Kiln,Pulp Mill Lime Kiln,,,
193,1006262,2015,International Paper-Eastover Mill,971662.5,19.65,No.2 Recovery Furnace,Chemical Recovery Furnace,4.344,0.0019,0.00042
194,1006262,2015,International Paper-Eastover Mill,452243.2,9.15,No.1 Recovery Furnace,Chemical Recovery Furnace,2.022,0.0019,0.00042
195,1006360,2015,NIPPON DYNAWAVE PACKAGING,782647.6,15.75,GHG-01_RB10,Chemical Recovery Furnace,3.482,0.0019,0.00042
196,1006360,2015,NIPPON DYNAWAVE PACKAGING,,,GHG-02_LK,Pulp Mill Lime Kiln,,,
197,1006366,2015,Catalyst Paper Operations Inc. Rumford Division,,,Lime Kiln,Pulp Mill Lime Kiln,,,
198,1006366,2015,Catalyst Paper Operations Inc. Rumford Division,700615.2,14.18,Chemical Recovery Furnace,Chemical Recovery Furnace,3.133,0.0019,0.00042
199,1006367,2015,PACKAGING CORPORATION OF AMERICA,59444.4,1.08,EUCOPELAND,Chemical Recovery Combustion Unit,.24,0.0019,0.00042
200,1006454,2015,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",672609.6,13.54,No. 22 Recovery Furnace / 8201-10,Chemical Recovery Furnace,2.993,0.0019,0.00042
201,1006454,2015,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 3 Lime Kiln / 1431-00,Pulp Mill Lime Kiln,,,
202,1006454,2015,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 4 Lime Kiln / 1450-00,Pulp Mill Lime Kiln,,,
