,TIER_3_OPERATING_HOURS_SUB,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,TIER_1_METHOD_EQUATION,TIER_1_START_DATE,TIER_1_END_DATE,TIER_1_CO2_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_1_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_START_DATE,TIER_2_END_DATE,TIER_2_HHV_DETERMIN_FREQUENCY,TIER2_HHV_DETERMIN_FREQ_OTH,TIER_2_CO2_EMISSIONS,TIER_2_CH4_EMISSIONS,TIER_2_N2O_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_N2O_EMISSIONS_CO2E,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,TIER_3_END_DATE,TIER3_CARBON_DETERMIN_FREQUENC,TIER3_CARBON_DETERMIN_NUM_SUB,TIER3_CARBON_DETERMIN_NUM_VALI,TIER3_MOL_DETERMIN_FREQ,TIER3_MOL_DETERMIN_FREQ_OTHER,TIER3_MOL_DETERMIN_NUMBER,TIER3_MOL_DETERMIN_NUM_VALID,TIER_3_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_3_CH4_EMISSIONS_CO2E,TIER_3_N2O_EMISSIONS_CO2E,PCT_HEAT_INPUT_COMBUSTED,PCT_HEAT_INPUT_COMBUSTED_IND,PCT_HEAT_INPUT_COMBUSTED_SUB
16,,1000256,2013,"WestRock Virginia, Covington",No. 2 Recovery Furnace REC010,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,2930.5,.12,.023,3,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,1000256,2013,"WestRock Virginia, Covington",No. 2 Lime Kiln REC047,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,59763,3.04,0,76,0,,,,,,,,,,,,,,,,,,
18,,1000256,2013,"WestRock Virginia, Covington",No. 2 Lime Kiln REC047,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,241.3,.01,0,.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,1000256,2013,"WestRock Virginia, Covington",No. 1 Recovery Furnace REC001,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,2114.7,.04,.004,1,1.2,,,,,,,,,,,,,,,,,,
20,,1000256,2013,"WestRock Virginia, Covington",No. 1 Recovery Furnace REC001,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,17379.2,.69,.139,17.3,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,1000258,2013,International Paper-Franklin Mill,Lime Kiln 4,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2013-01-01-00:0,2013-12-31-00:0,26525.1,1.35,0,33.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,1000258,2013,International Paper-Franklin Mill,Recovery Boiler 6,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2013-01-01-00:0,2013-12-31-00:0,59805.6,1.13,.113,28.3,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,1000262,2013,"WestRock Coated Board, LLC",No 1. Recovery Furnace,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,3376.6,.06,.006,1.5,1.8,,,,,,,,,,,,,,,,,,
24,,1000262,2013,"WestRock Coated Board, LLC",No. 2 Recovery Furnace,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,1140.5,.02,.002,.5,.6,,,,,,,,,,,,,,,,,,
25,,1000262,2013,"WestRock Coated Board, LLC",No. 1 Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,35454.9,1.8,0,45,0,,,,,,,,,,,,,,,,,,
26,,1000262,2013,"WestRock Coated Board, LLC",No. 1 Lime Kiln,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,1000262,2013,"WestRock Coated Board, LLC",No. 2 Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,36430.1,1.85,0,46.3,0,,,,,,,,,,,,,,,,,,
28,,1000262,2013,"WestRock Coated Board, LLC",No. 2 Lime Kiln,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,1000273,2013,"GP Big Island, LLC",REC 13,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,1707,.03,.003,.8,.9,,,,,,,,,,,,,,,,,,
30,,1001995,2013,SAPPI CLOQUET LLC,EU 005,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,6681,.13,.013,3.2,3.9,,,,,,,,,,,,,,,,,,
31,,1001995,2013,SAPPI CLOQUET LLC,EU 033,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,39272,.74,0,18.5,0,,,,,,,,,,,,,,,,,,
32,,1008025,2013,LEAF RIVER CELLULOSE LLC,AA-013,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,21026,1.07,0,26.8,0,,,,,,,,,,,,,,,,,,
33,,1008025,2013,LEAF RIVER CELLULOSE LLC,AA-013,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,1008025,2013,LEAF RIVER CELLULOSE LLC,AA-013,Petroleum Coke,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,42112,1.11,0,27.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,1008025,2013,LEAF RIVER CELLULOSE LLC,AA-011,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,4998,.09,.009,2.3,2.7,,,,,,,,,,,,,,,,,,
36,,1006975,2013,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,RF01,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,4249,.08,.008,2,2.4,,,,,,,,,,,,,,,,,,
37,,1006975,2013,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,LK02,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,15268,.78,0,19.5,0,,,,,,,,,,,,,,,,,,
38,,1006975,2013,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,LK02,Petroleum Coke,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,15711,.41,0,10.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,1006975,2013,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,LK01,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,15479,.79,0,19.8,0,,,,,,,,,,,,,,,,,,
40,,1006975,2013,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,LK01,Petroleum Coke,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,29995,.79,0,19.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,1006975,2013,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,RF02,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,4781,.09,.009,2.3,2.7,,,,,,,,,,,,,,,,,,
42,,1000305,2013,Resolute Forest Product - Coosa Pines Operation,Z003,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,6968.3,.13,.013,3.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,1000305,2013,Resolute Forest Product - Coosa Pines Operation,Z032,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2013-01-01-00:0,2013-12-31-00:0,28726.7,1.46,0,36.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,1000348,2013,Resolute FP US Inc. - Catawba Operations,07-2505,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,3295.6,.13,.026,3.3,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,1000348,2013,Resolute FP US Inc. - Catawba Operations,07-5105,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,3219.1,.06,.006,1.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,1000348,2013,Resolute FP US Inc. - Catawba Operations,07-5105,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,1571.6,.06,.013,1.6,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,1000348,2013,Resolute FP US Inc. - Catawba Operations,07-2723,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,41833.5,2.13,0,53.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,1000348,2013,Resolute FP US Inc. - Catawba Operations,07-2723,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,660,.02,0,.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,1000377,2013,International Paper-Courtland Mill,Lime Kiln 1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,24858.7,1.27,0,31.8,0,,,,,,,,,,,,,,,,,,
50,,1000377,2013,International Paper-Courtland Mill,Lime Kiln 2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,36777.3,1.87,0,46.8,0,,,,,,,,,,,,,,,,,,
51,,1000377,2013,International Paper-Courtland Mill,Lime Kiln 3,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,45277.6,2.31,0,57.8,0,,,,,,,,,,,,,,,,,,
52,,1000377,2013,International Paper-Courtland Mill,Recovery 2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,7267.2,.14,.014,3.4,4.1,,,,,,,,,,,,,,,,,,
53,,1000377,2013,International Paper-Courtland Mill,Recovery 2,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,554.4,.02,.004,.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,1000377,2013,International Paper-Courtland Mill,Recovery 3,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,3378.4,.06,.006,1.6,1.9,,,,,,,,,,,,,,,,,,
55,,1000377,2013,International Paper-Courtland Mill,Recovery 3,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,127,.01,.001,.1,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,1006788,2013,International Paper-Riverdale Mill,LK3,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,33170,1.7,0,42.5,0,,,,,,,,,,,,,,,,,,
57,,1006788,2013,International Paper-Riverdale Mill,LK3,Distillate Fuel Oil No. 1,,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,1149.8,1.7,0,42.5,0,,,,,,,,,,,,,,,,,,
58,,1006788,2013,International Paper-Riverdale Mill,RB1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,11.4,0,0,0,0,,,,,,,,,,,,,,,,,,
59,,1006788,2013,International Paper-Riverdale Mill,RB1,Distillate Fuel Oil No. 2,,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Once per fuel lot,,1.8,0,0,0,0,,,,,,,,,,,,,,,,,,
60,,1006788,2013,International Paper-Riverdale Mill,RB2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Monthly,,8870,.17,.02,4.3,6,,,,,,,,,,,,,,,,,,
61,,1000324,2013,Marlboro Paper Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Daily,,28774.9,1.47,0,36.6,0,,,,,,,,,,,,,,,,,,
62,,1000324,2013,Marlboro Paper Mill,Lime Kiln,Petroleum Coke,,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Once per fuel lot,,10550.4,.28,0,7,0,,,,,,,,,,,,,,,,,,
63,,1000324,2013,Marlboro Paper Mill,Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Daily,,487.3,.01,.001,.2,.3,,,,,,,,,,,,,,,,,,
64,,1001892,2013,"Verso Quinnesec, LLC",Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,42659.3,2.17,0,54.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,1001892,2013,"Verso Quinnesec, LLC",Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,931.3,.03,0,.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,1001892,2013,"Verso Quinnesec, LLC",Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,3283.9,.06,.006,1.6,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,1006668,2013,Graphic Packaging International - Texarkana Mill,LK2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Semiannually,,28122.4,1.43,0,35.8,0,,,,,,,,,,,,,,,,,,
68,,1006668,2013,Graphic Packaging International - Texarkana Mill,LK1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Semiannually,,23596.8,1.2,0,30,0,,,,,,,,,,,,,,,,,,
69,,1006668,2013,Graphic Packaging International - Texarkana Mill,RB1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Semiannually,,11750.5,.22,.022,5.5,6.6,,,,,,,,,,,,,,,,,,
70,,1006668,2013,Graphic Packaging International - Texarkana Mill,RB2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2013-01-01-00:0,2013-12-31-00:0,Semiannually,,10143.9,.19,.019,4.8,5.7,,,,,,,,,,,,,,,,,,
71,,1006454,2013,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 18 Recovery Furnace / 1246-10,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2013-01-01-00:0,2013-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,1006454,2013,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 19 Recovery Furnace / 1261-10,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2013-01-01-00:0,2013-12-31-00:0,3318.8,.06,.006,1.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,1006454,2013,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 22 Recovery Furnace / 8201-10,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2013-01-01-00:0,2013-12-31-00:0,2858.3,.05,.005,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,1006454,2013,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 3 Lime Kiln / 1431-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2013-01-01-00:0,2013-12-31-00:0,5002.2,.25,0,6.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,1006454,2013,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 4 Lime Kiln / 1450-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2013-01-01-00:0,2013-12-31-00:0,23812.7,1.21,0,30.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,1006454,2013,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 5 Lime Kiln / 1567-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2013-01-01-00:0,2013-12-31-00:0,36983.9,1.88,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,1002098,2013,GREEN BAY PACKAGING/ARK KRAFT,Unit 1 (Recover Boiler  SN-05A),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,1590,.03,.003,.8,.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,1002098,2013,GREEN BAY PACKAGING/ARK KRAFT,Unit 2 (#2 Lime Kiln  SN-08),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,17900,.91,0,22.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,1000593,2013,VERSO ANDROSCOGGIN LLC,Recovery Boiler 2,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,5554,.1,.01,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,1000593,2013,VERSO ANDROSCOGGIN LLC,Recovery Boiler 2,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,117,.01,.001,.1,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,1000593,2013,VERSO ANDROSCOGGIN LLC,Recovery Boiler 2,Used Oil,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,1476,.1,.01,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,1000593,2013,VERSO ANDROSCOGGIN LLC,B Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,28050,1.4,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,1000593,2013,VERSO ANDROSCOGGIN LLC,B Lime Kiln,Used Oil,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,260,.01,0,.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,1000593,2013,VERSO ANDROSCOGGIN LLC,A Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,28358,1.4,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,1000593,2013,VERSO ANDROSCOGGIN LLC,A Lime Kiln,Used Oil,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,170,.01,0,.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,1000593,2013,VERSO ANDROSCOGGIN LLC,Recovery Boiler 1,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,2586,.05,.005,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,1000593,2013,VERSO ANDROSCOGGIN LLC,Recovery Boiler 1,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,99,0,.001,.1,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,1000593,2013,VERSO ANDROSCOGGIN LLC,Recovery Boiler 1,Used Oil,,Tier 1 (Equation C-1),2013-01-01-00:0,2013-12-31-00:0,902,.04,.007,.9,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
