,TIER_3_OPERATING_HOURS_SUB,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,TIER_1_METHOD_EQUATION,TIER_1_START_DATE,TIER_1_END_DATE,TIER_1_CO2_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_1_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_START_DATE,TIER_2_END_DATE,TIER_2_HHV_DETERMIN_FREQUENCY,TIER2_HHV_DETERMIN_FREQ_OTH,TIER_2_CO2_EMISSIONS,TIER_2_CH4_EMISSIONS,TIER_2_N2O_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_N2O_EMISSIONS_CO2E,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,TIER_3_END_DATE,TIER3_CARBON_DETERMIN_FREQUENC,TIER3_CARBON_DETERMIN_NUM_SUB,TIER3_CARBON_DETERMIN_NUM_VALI,TIER3_MOL_DETERMIN_FREQ,TIER3_MOL_DETERMIN_FREQ_OTHER,TIER3_MOL_DETERMIN_NUMBER,TIER3_MOL_DETERMIN_NUM_VALID,TIER_3_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_3_CH4_EMISSIONS_CO2E,TIER_3_N2O_EMISSIONS_CO2E,PCT_HEAT_INPUT_COMBUSTED,PCT_HEAT_INPUT_COMBUSTED_IND,PCT_HEAT_INPUT_COMBUSTED_SUB
18,,1001733,2017,International Paper - Red River Mill,LK (1224-06-06),Petroleum Coke,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
19,,1006454,2017,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 18 Recovery Furnace / 1246-10,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,1006454,2017,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 19 Recovery Furnace / 1261-10,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2017-01-01-00:0,2017-12-31-00:0,2047.6,.04,.004,1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,1006454,2017,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 22 Recovery Furnace / 8201-10,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2017-01-01-00:0,2017-12-31-00:0,16318.4,.31,.031,7.7,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,1006454,2017,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 3 Lime Kiln / 1431-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2017-01-01-00:0,2017-12-31-00:0,1159,.06,0,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
23,,1006454,2017,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 4 Lime Kiln / 1450-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2017-01-01-00:0,2017-12-31-00:0,18142.7,.92,0,23.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
24,,1006454,2017,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 5 Lime Kiln / 1567-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2017-01-01-00:0,2017-12-31-00:0,31365.5,1.6,0,39.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
25,,1001807,2017,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",No. 6 Recovery Furnace,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,11440.8,.46,.091,11.4,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,1001807,2017,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",D Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,67014.4,3.41,0,85.3,0,,,,,,,,,,,,,,,,0.9387,,
27,,1001807,2017,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",D Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,6071.5,.22,0,5.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0613,,
28,,1001807,2017,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",No. 5 Recovery Furnace,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,4185.1,.17,.033,4.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,1002339,2017,THILMANY MILL,Kraft Lime Kiln/P12,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,13086.2,.67,0,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,
30,,1002339,2017,THILMANY MILL,8 Kraft Recovery Furnace/B08,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,2222.8,.04,.004,1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,1002339,2017,THILMANY MILL,8 Kraft Recovery Furnace/B08,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,48.7,0,0,0,.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,1002339,2017,THILMANY MILL,10 Kraft Recovery Furnace/B10,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,2329.5,.04,.004,1.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,1005948,2017,GEORGIA-PACIFIC BREWTON LLC,BR-CRP5-S010,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,16630.8,.85,0,21.2,0,,,,,,,,,,,,,,,,1,,
34,,1005948,2017,GEORGIA-PACIFIC BREWTON LLC,BR-CRP7-S015,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,18917.3,.96,0,24.1,0,,,,,,,,,,,,,,,,1,,
35,,1005948,2017,GEORGIA-PACIFIC BREWTON LLC,BR-REC3-M010,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,865.2,.02,.002,.4,.5,,,,,,,,,,,,,,,,,,
36,,1005948,2017,GEORGIA-PACIFIC BREWTON LLC,BR-REC3-M010,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,7785.1,.31,.062,7.8,18.5,,,,,,,,,,,,,,,,,,
37,,1005948,2017,GEORGIA-PACIFIC BREWTON LLC,BR-REC4-M001,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,83837.8,1.58,.158,39.5,47.1,,,,,,,,,,,,,,,,,,
38,,1002098,2017,GREEN BAY PACKAGING/ARK KRAFT,Unit 2 (#2 Lime Kiln  SN-08),Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2017-01-01-00:0,2017-12-31-00:0,18571.1,.95,0,23.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
39,,1002098,2017,GREEN BAY PACKAGING/ARK KRAFT,Unit 1 (#2 Recovery Boiler SN-05A),Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2017-01-01-00:0,2017-12-31-00:0,2075.3,.04,.004,1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,1002305,2017,"WESTROCK TEXAS, L.P.",No. 7 Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,46380.4,2.36,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7184,,
41,,1002305,2017,"WESTROCK TEXAS, L.P.",No. 1 Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,18282.3,.93,0,23.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6099,,
42,,1002305,2017,"WESTROCK TEXAS, L.P.",No. 3 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,5605.8,.11,.011,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,1002305,2017,"WESTROCK TEXAS, L.P.",No. 4 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,6261.4,.12,.012,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,1000166,2017,KapStone Paper and Packaging Corp,09-PU-004,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Daily,,26879.8,1.37,0,34.2,0,,,,,,,,,,,,,,,,0.99,,
45,,1000166,2017,KapStone Paper and Packaging Corp,09-PU-004,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,319.8,.01,0,.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
46,,1000166,2017,KapStone Paper and Packaging Corp,08-PU-012,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,1104.9,.04,.009,1.1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B011,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,5454,.22,.044,5.5,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,1000183,2017,P H Glatfelter Company - Chillicothe Fac,P001,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,25830.9,.49,.049,12.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,
49,,1000228,2017,International Paper - New Bern Mill,Recovery Furnace,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,4427.4,.08,.008,2.1,2.5,,,,,,,,,,,,,,,,,,
50,,1000228,2017,International Paper - New Bern Mill,Recovery Furnace,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,1000228,2017,International Paper - New Bern Mill,Recovery Furnace,Liquefied petroleum gases (LPG),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,1.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,1000228,2017,International Paper - New Bern Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Daily,,24552.3,1.25,0,31.2,0,,,,,,,,,,,,,,,,0.9992,,
53,,1000228,2017,International Paper - New Bern Mill,Lime Kiln,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,28.2,0,0,0,.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,
54,,1000228,2017,International Paper - New Bern Mill,Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55,,1000230,2017,Blue Ridge Paper Products LLC,Recovery Furnace No.10,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,4320.8,.17,.035,4.3,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,1000230,2017,Blue Ridge Paper Products LLC,Recovery Furnace No.10,Propane,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,367.2,.02,.004,.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,1000230,2017,Blue Ridge Paper Products LLC,Recovery Furnace No.11,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,3984.2,.16,.032,4,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,1000230,2017,Blue Ridge Paper Products LLC,Recovery Furnace No.11,Propane,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,485.1,.02,.005,.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,1000230,2017,Blue Ridge Paper Products LLC,Lime Kiln No.4,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,14806,.75,0,18.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.8683,,
60,,1000230,2017,Blue Ridge Paper Products LLC,Lime Kiln No.4,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,3146,.11,0,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1303,,
61,,1000230,2017,Blue Ridge Paper Products LLC,Lime Kiln No.4,Propane,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,28.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,
62,,1000230,2017,Blue Ridge Paper Products LLC,Lime Kiln No.5,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,22213.6,1.13,0,28.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.8770,,
63,,1000230,2017,Blue Ridge Paper Products LLC,Lime Kiln No.5,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,3974.1,.14,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1121,,
64,,1000230,2017,Blue Ridge Paper Products LLC,Lime Kiln No.5,Propane,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,26.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,
65,,1006776,2017,International Paper - Valliant Mill,Lime Kiln (EUG E7),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,41531.4,2.11,0,52.8,0,,,,,,,,,,,,,,,,0.86,,
66,,1006776,2017,International Paper - Valliant Mill,Lime Kiln (EUG E7),Petroleum Coke,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,13023.5,.34,0,8.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,
67,,1006776,2017,International Paper - Valliant Mill,Recovery Furnace (EUG D6),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,16305,.31,.031,7.7,9.2,,,,,,,,,,,,,,,,,,
68,,1000258,2017,International Paper-Franklin Mill,Lime Kiln 4,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,34040.9,1.73,0,43.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
69,,1000258,2017,International Paper-Franklin Mill,Recovery Boiler 6,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,34133.4,.64,.064,16.1,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,1000273,2017,"GP Big Island, LLC",REC 13,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,3307.6,.06,.006,1.6,1.9,,,,,,,,,,,,,,,,,,
71,,1007867,2017,Packaging Corporation of America,Recovery Boiler #3,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Daily,,759.6,.01,.001,.4,.4,,,,,,,,,,,,,,,,,,
72,,1007867,2017,Packaging Corporation of America,Recovery Boiler #2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Daily,,1439.2,.03,.003,.7,.8,,,,,,,,,,,,,,,,,,
73,,1007867,2017,Packaging Corporation of America,Recovery Boiler #2,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,841,.03,.007,.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,1007867,2017,Packaging Corporation of America,Recovery Boiler #1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Daily,,921.8,.02,.002,.4,.5,,,,,,,,,,,,,,,,,,
75,,1007867,2017,Packaging Corporation of America,Recovery Boiler #1,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,917.8,.04,.007,.9,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,1007867,2017,Packaging Corporation of America,Lime Kiln #1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Daily,,23512.3,1.2,0,29.9,0,,,,,,,,,,,,,,,,1.0,,
77,,1007867,2017,Packaging Corporation of America,Lime Kiln #2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Daily,,33581.9,1.71,0,42.7,0,,,,,,,,,,,,,,,,1.0,,
78,,1006892,2017,International Paper-Prattville Mill,Lime Kiln No. 1/ Z003,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,18825.4,.96,0,23.9,0,,,,,,,,,,,,,,,,1,,
79,,1006892,2017,International Paper-Prattville Mill,Recovery Boiler No. 1/ Z001,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,341.2,.01,.001,.2,.2,,,,,,,,,,,,,,,,,,
80,,1006892,2017,International Paper-Prattville Mill,Recovery Boiler No. 1/ Z001,Used Oil,,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,4996.5,.2,.041,5.1,12.1,,,,,,,,,,,,,,,,,,
81,,1006892,2017,International Paper-Prattville Mill,Recovery Boiler No. 2/ Z011,Used Oil,,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,1903.4,.08,.015,1.9,4.6,,,,,,,,,,,,,,,,,,
82,,1006892,2017,International Paper-Prattville Mill,Lime Kiln No. 2/ Z013,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,18334.1,.93,0,23.3,0,,,,,,,,,,,,,,,,0.480,,
83,,1006892,2017,International Paper-Prattville Mill,Lime Kiln No. 2/ Z013,Petroleum Coke,,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,38266.3,1.01,0,25.2,0,,,,,,,,,,,,,,,,0.52,,
84,,1000311,2017,Resolute Forest Products Calhoun Operation,No.3 Recovery Furnace,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,20113.9,.38,.038,9.5,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,1000311,2017,Resolute Forest Products Calhoun Operation,Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2017-01-01-00:0,2017-12-31-00:0,29749.3,1.51,0,37.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.997,,
86,,1006262,2017,International Paper-Eastover Mill,No.2 Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,36705.8,1.87,0,46.7,0,,,,,,,,,,,,,,,,0.985,,
87,,1006262,2017,International Paper-Eastover Mill,No.2 Lime Kiln,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2017-01-01-00:0,2017-12-31-00:0,Monthly,,799.6,.03,0,.7,0,,,,,,,,,,,,,,,,0.015,,
