,TIER_3_OPERATING_HOURS_SUB,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,TIER_1_METHOD_EQUATION,TIER_1_START_DATE,TIER_1_END_DATE,TIER_1_CO2_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_1_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_START_DATE,TIER_2_END_DATE,TIER_2_HHV_DETERMIN_FREQUENCY,TIER2_HHV_DETERMIN_FREQ_OTH,TIER_2_CO2_EMISSIONS,TIER_2_CH4_EMISSIONS,TIER_2_N2O_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_N2O_EMISSIONS_CO2E,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,TIER_3_END_DATE,TIER3_CARBON_DETERMIN_FREQUENC,TIER3_CARBON_DETERMIN_NUM_SUB,TIER3_CARBON_DETERMIN_NUM_VALI,TIER3_MOL_DETERMIN_FREQ,TIER3_MOL_DETERMIN_FREQ_OTHER,TIER3_MOL_DETERMIN_NUMBER,TIER3_MOL_DETERMIN_NUM_VALID,TIER_3_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_3_CH4_EMISSIONS_CO2E,TIER_3_N2O_EMISSIONS_CO2E,PCT_HEAT_INPUT_COMBUSTED,PCT_HEAT_INPUT_COMBUSTED_IND,PCT_HEAT_INPUT_COMBUSTED_SUB
27,,1005948,2012,GEORGIA-PACIFIC BREWTON LLC,BR-REC1-M003,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,4368,.17,.035,3.6,10.9,,,,,,,,,,,,,,,,,,
28,,1005948,2012,GEORGIA-PACIFIC BREWTON LLC,BR-CRP5-S010,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,17626,.9,0,18.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,1005948,2012,GEORGIA-PACIFIC BREWTON LLC,BR-REC2-M006,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,331,.01,.001,.2,.3,,,,,,,,,,,,,,,,,,
30,,1005948,2012,GEORGIA-PACIFIC BREWTON LLC,BR-REC2-M006,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,2278,.09,.018,1.9,5.6,,,,,,,,,,,,,,,,,,
31,,1005948,2012,GEORGIA-PACIFIC BREWTON LLC,BR-CRP7-S015,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,17889,.91,0,19.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,1005948,2012,GEORGIA-PACIFIC BREWTON LLC,BR-REC3-M010,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,870,.02,.002,.4,.6,,,,,,,,,,,,,,,,,,
33,,1005948,2012,GEORGIA-PACIFIC BREWTON LLC,BR-REC3-M010,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,6304,.25,.05,5.3,15.5,,,,,,,,,,,,,,,,,,
34,,1008042,2012,WAUNA MILL,LK / EU-21,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,25232,1.28,0,26.9,0,,,,,,,,,,,,,,,,,,
35,,1008042,2012,WAUNA MILL,Chem Rec Furn / EU-24,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,8753,.17,.017,3.6,5.3,,,,,,,,,,,,,,,,,,
36,,1000602,2012,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",No. 5 Recovery Boiler (L03007/L03008),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,2644.6,.05,.005,1.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,1000602,2012,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",No. 1 Lime Kiln (L04002),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,23522.9,1.2,0,25.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,1000602,2012,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",No. 2 Lime Kiln (L04003),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,19907.5,1.01,0,21.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,1000602,2012,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",No. 4 Recovery Boiler (L03004/L03005),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,3304.9,.06,.006,1.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,1000434,2012,International Paper - Vicksburg Mill,RB1 (AA005),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,7540.7,.14,.01,2.9,3.1,,,,,,,,,,,,,,,,,,
41,,1000434,2012,International Paper - Vicksburg Mill,LK1 (AA003),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,22490.4,1.15,0,24.2,0,,,,,,,,,,,,,,,,,,
42,,1005669,2012,APPLETON ROARING SPRING PAPER MFG,038 - No. 3 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,116.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,1005669,2012,APPLETON ROARING SPRING PAPER MFG,038 - No. 3 Recovery Boiler,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,1005669,2012,APPLETON ROARING SPRING PAPER MFG,038 - No. 3 Recovery Boiler,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,1820.7,.07,.07,1.5,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,1005669,2012,APPLETON ROARING SPRING PAPER MFG,103A - Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,9338.5,.45,0,9.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,1005669,2012,APPLETON ROARING SPRING PAPER MFG,103A - Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,2.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,1006454,2012,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 18 Recovery Furnace / 1246-10,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2012-01-01-00:0,2012-12-31-00:0,699.9,.01,.001,.3,.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,1006454,2012,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 19 Recovery Furnace / 1261-10,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2012-01-01-00:0,2012-12-31-00:0,4679.9,.09,.009,1.9,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,1006454,2012,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 22 Recovery Furnace / 8201-10,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2012-01-01-00:0,2012-12-31-00:0,9284.9,.18,.018,3.7,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,1006454,2012,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 3 Lime Kiln / 1431-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2012-01-01-00:0,2012-12-31-00:0,2046.9,.1,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,1006454,2012,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 4 Lime Kiln / 1450-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2012-01-01-00:0,2012-12-31-00:0,23607,1.2,0,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,1006454,2012,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",No. 5 Lime Kiln / 1567-00,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1a, natural gas billing in therms)",2012-01-01-00:0,2012-12-31-00:0,32113.6,1.64,0,34.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,1000166,2012,KapStone Paper and Packaging Corp,09-PU-004,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,24547,1.25,0,26.3,0,,,,,,,,,,,,,,,,,,
54,,1000166,2012,KapStone Paper and Packaging Corp,09-PU-004,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,3561.9,.13,0,2.7,0,,,,,,,,,,,,,,,,,,
55,,1000166,2012,KapStone Paper and Packaging Corp,08-PU-012,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,1000166,2012,KapStone Paper and Packaging Corp,08-PU-012,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,900.2,.04,.007,.8,2.2,,,,,,,,,,,,,,,,,,
57,,1000228,2012,International Paper - New Bern Mill,Recovery Furnace,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Daily,,9197.9,.17,.017,3.6,5.4,,,,,,,,,,,,,,,,,,
58,,1000228,2012,International Paper - New Bern Mill,Recovery Furnace,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,3244.1,.13,.026,2.7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,1000228,2012,International Paper - New Bern Mill,Recovery Furnace,Liquefied petroleum gases (LPG),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,137.5,.01,.001,.1,.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,1000228,2012,International Paper - New Bern Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Daily,,31538.6,1.61,0,33.7,0,,,,,,,,,,,,,,,,,,
61,,1000228,2012,International Paper - New Bern Mill,Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,77.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,1000230,2012,Blue Ridge Paper Products LLC,Recovery Furnace No.10,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,4482.1,.18,.036,3.8,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,1000230,2012,Blue Ridge Paper Products LLC,Recovery Furnace No.10,Propane,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,6.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,1000230,2012,Blue Ridge Paper Products LLC,Recovery Furnace No.11,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,6963,.28,.056,5.8,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,1000230,2012,Blue Ridge Paper Products LLC,Recovery Furnace No.11,Propane,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,34.2,0,0,0,.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,1000230,2012,Blue Ridge Paper Products LLC,Lime Kiln No.4,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,7525.4,.38,0,8.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,1000230,2012,Blue Ridge Paper Products LLC,Lime Kiln No.4,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,12635.3,.45,0,9.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,1000230,2012,Blue Ridge Paper Products LLC,Lime Kiln No.4,Propane,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,88.9,0,.001,0,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,1000230,2012,Blue Ridge Paper Products LLC,Lime Kiln No.5,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,10307.1,.52,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,1000230,2012,Blue Ridge Paper Products LLC,Lime Kiln No.5,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,18551.9,.67,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,1000230,2012,Blue Ridge Paper Products LLC,Lime Kiln No.5,Propane,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,46.4,0,0,0,.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,1002305,2012,"WESTROCK TEXAS, L.P.",No. 7 Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,54414.5,2.77,0,58.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,1002305,2012,"WESTROCK TEXAS, L.P.",No. 1 Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,18911.3,.96,0,20.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,1002305,2012,"WESTROCK TEXAS, L.P.",No. 3 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,4195.4,.08,.008,1.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,1002305,2012,"WESTROCK TEXAS, L.P.",No. 4 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,2421.7,.05,.005,1.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,1000258,2012,International Paper-Franklin Mill,Lime Kiln 4,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2012-01-01-00:0,2012-12-31-00:0,15381.7,.74,0,15.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,1000258,2012,International Paper-Franklin Mill,Recovery Boiler 6,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2012-01-01-00:0,2012-12-31-00:0,46372.7,.87,.09,18.3,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,1000262,2012,"WestRock Coated Board, LLC",No 1. Recovery Furnace,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,968.3,.02,.002,.4,.6,,,,,,,,,,,,,,,,,,
79,,1000262,2012,"WestRock Coated Board, LLC",No. 2 Recovery Furnace,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,590.6,.01,.001,.2,.3,,,,,,,,,,,,,,,,,,
80,,1000262,2012,"WestRock Coated Board, LLC",No. 1 Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,38013.8,1.94,.072,40.7,22.3,,,,,,,,,,,,,,,,,,
81,,1000262,2012,"WestRock Coated Board, LLC",No. 2 Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2012-01-01-00:0,2012-12-31-00:0,Monthly,,37665.2,1.92,.071,40.3,22,,,,,,,,,,,,,,,,,,
82,,1000305,2012,Resolute Forest Product - Coosa Pines Operation,Z003,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,3163.4,.06,.006,1.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,1000305,2012,Resolute Forest Product - Coosa Pines Operation,Z003,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,6439,.26,.052,5.5,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,1000305,2012,Resolute Forest Product - Coosa Pines Operation,Z032,Natural Gas (Weighted U.S. Average),,"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2012-01-01-00:0,2012-12-31-00:0,24817,1.26,.047,26.5,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,1000348,2012,Resolute FP US Inc. - Catawba Operations,07-2505,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,2134.4,.09,.017,1.8,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,1000348,2012,Resolute FP US Inc. - Catawba Operations,07-5105,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,2428.5,.05,.005,1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,1000348,2012,Resolute FP US Inc. - Catawba Operations,07-5105,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2012-01-01-00:0,2012-12-31-00:0,3360.9,.13,.027,2.8,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
