,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,MONTH,MASS_OF_STEAM,MASS_OF_STEAM_UOM,BOILER_RATIO_B,BOILER_HEAT_UOM
77,1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,February,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
78,1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,April,104675083.3,pounds steam,0.0016649999999999998,mmBtu/pounds steam
79,1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,June,104675083.3,pounds steam,0.0016649999999999998,mmBtu/pounds steam
80,1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,August,53885600.0,pounds steam,0.00130456,mmBtu/pounds steam
81,1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,March,39554500.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
82,1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,August,43146100.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
83,1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),July,20236364.0,pounds steam,0.00164,mmBtu/pounds steam
84,1000219,2016,French Island,1,Municipal Solid Waste,April,15579248.0,pounds steam,0.00164,mmBtu/pounds steam
85,1000219,2016,French Island,1,Municipal Solid Waste,November,16813831.4,pounds steam,0.00164,mmBtu/pounds steam
86,1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),January,22170674.0,pounds steam,0.00166333,mmBtu/pounds steam
87,1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),November,22121560.0,pounds steam,0.00166333,mmBtu/pounds steam
88,1000219,2016,French Island,2,Municipal Solid Waste,June,16618450.2,pounds steam,0.00166333,mmBtu/pounds steam
89,1000219,2016,French Island,2,Municipal Solid Waste,September,11447302.94,pounds steam,0.00166333,mmBtu/pounds steam
90,1000219,2016,French Island,2,Municipal Solid Waste,October,14886136.69,pounds steam,0.00166333,mmBtu/pounds steam
91,1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,January,65736496.0,pounds steam,0.00160681,mmBtu/pounds steam
92,1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,March,64277851.0,pounds steam,0.00160681,mmBtu/pounds steam
93,1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),January,61765.0,pounds steam,0.00160681,mmBtu/pounds steam
94,1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),May,37085.0,pounds steam,0.00160681,mmBtu/pounds steam
95,1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),October,111300.0,pounds steam,0.00160681,mmBtu/pounds steam
96,1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,February,52976206.0,pounds steam,0.00159027,mmBtu/pounds steam
97,1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,January,25873987.0,pounds steam,0.00159027,mmBtu/pounds steam
98,1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,March,64257505.0,pounds steam,0.00159027,mmBtu/pounds steam
99,1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,April,63639503.0,pounds steam,0.00159027,mmBtu/pounds steam
100,1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,November,1e-10,pounds steam,0.00159027,mmBtu/pounds steam
101,1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,December,1e-10,pounds steam,0.00159027,mmBtu/pounds steam
102,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,April,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
103,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,May,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
104,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,March,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
105,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,April,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
106,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,September,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
107,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,October,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
108,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,December,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
109,1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,May,37634000.0,pounds steam,0.00122,mmBtu/pounds steam
110,1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,October,28384000.0,pounds steam,0.00122,mmBtu/pounds steam
111,1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,September,23776000.0,pounds steam,0.00122,mmBtu/pounds steam
112,1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,April,152849889.0,pounds steam,0.0013599999999999999,mmBtu/pounds steam
113,1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,November,152849889.0,pounds steam,0.0013599999999999999,mmBtu/pounds steam
114,1003200,2016,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,May,144171700.0,pounds steam,0.001724378,mmBtu/pounds steam
115,1003200,2016,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,October,129110600.0,pounds steam,0.001724378,mmBtu/pounds steam
116,1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,January,129999166.0,pounds steam,0.0017289999999999999,mmBtu/pounds steam
117,1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,May,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
118,1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,January,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
119,1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,October,104675083.3,pounds steam,0.0016649999999999998,mmBtu/pounds steam
120,1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,May,54119400.0,pounds steam,0.00130456,mmBtu/pounds steam
121,1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,October,52011500.0,pounds steam,0.00130456,mmBtu/pounds steam
122,1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,April,52469760.0,pounds steam,0.001607717,mmBtu/pounds steam
123,1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,July,41186325.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
124,1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,May,65402917.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
125,1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),February,13423197.0,pounds steam,0.00164,mmBtu/pounds steam
126,1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),December,23282834.0,pounds steam,0.00164,mmBtu/pounds steam
127,1000219,2016,French Island,1,Municipal Solid Waste,February,10625120.0,pounds steam,0.00164,mmBtu/pounds steam
128,1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),July,17468695.0,pounds steam,0.00166333,mmBtu/pounds steam
129,1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),December,22422182.0,pounds steam,0.00166333,mmBtu/pounds steam
130,1000219,2016,French Island,2,Municipal Solid Waste,January,16758867.28,pounds steam,0.00166333,mmBtu/pounds steam
131,1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),August,22028296.0,pounds steam,0.00164,mmBtu/pounds steam
132,1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),August,57501.0,pounds steam,0.00160681,mmBtu/pounds steam
133,1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),September,42887.0,pounds steam,0.00160681,mmBtu/pounds steam
134,1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),October,242577.0,pounds steam,0.00160681,mmBtu/pounds steam
135,1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,October,60868617.0,pounds steam,0.00160681,mmBtu/pounds steam
136,1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),February,88082.0,pounds steam,0.00160681,mmBtu/pounds steam
137,1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),August,61835.0,pounds steam,0.00160681,mmBtu/pounds steam
138,1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,June,50206387.0,pounds steam,0.00159027,mmBtu/pounds steam
139,1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,October,55074868.0,pounds steam,0.00159027,mmBtu/pounds steam
140,1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,November,41501707.0,pounds steam,0.00159027,mmBtu/pounds steam
141,1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,December,16923390.0,pounds steam,0.00159027,mmBtu/pounds steam
142,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,June,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
143,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,July,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
144,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,October,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
145,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,December,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
146,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,January,9802784.6,pounds steam,0.001389,mmBtu/pounds steam
147,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,June,9802784.6,pounds steam,0.001389,mmBtu/pounds steam
148,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,September,9802784.6,pounds steam,0.001389,mmBtu/pounds steam
149,1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,July,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
150,1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,July,22541000.0,pounds steam,0.00122,mmBtu/pounds steam
151,1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,November,65402917.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
152,1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,March,152849889.0,pounds steam,0.0013599999999999999,mmBtu/pounds steam
153,1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,May,152849889.0,pounds steam,0.0013599999999999999,mmBtu/pounds steam
154,1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,January,82806250.0,pounds steam,0.00176,mmBtu/pounds steam
155,1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,May,82806250.0,pounds steam,0.00176,mmBtu/pounds steam
156,1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,August,82806250.0,pounds steam,0.00176,mmBtu/pounds steam
157,1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,September,82806250.0,pounds steam,0.00176,mmBtu/pounds steam
158,1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,August,129999166.0,pounds steam,0.0017289999999999999,mmBtu/pounds steam
159,1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,February,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
160,1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,October,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
161,1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,February,104675083.3,pounds steam,0.0016649999999999998,mmBtu/pounds steam
162,1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,March,104675083.3,pounds steam,0.0016649999999999998,mmBtu/pounds steam
163,1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,August,104675083.3,pounds steam,0.0016649999999999998,mmBtu/pounds steam
164,1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,March,43903300.0,pounds steam,0.00130456,mmBtu/pounds steam
165,1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,November,51087500.0,pounds steam,0.00130456,mmBtu/pounds steam
166,1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,September,50485300.0,pounds steam,0.00130456,mmBtu/pounds steam
167,1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,November,47209680.0,pounds steam,0.001607717,mmBtu/pounds steam
168,1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,October,32093235.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
169,1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,November,37826926.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
170,1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,February,65402917.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
171,1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,June,65402917.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
172,1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),January,14266981.0,pounds steam,0.00164,mmBtu/pounds steam
173,1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),March,25935536.0,pounds steam,0.00164,mmBtu/pounds steam
174,1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),September,25693679.0,pounds steam,0.00164,mmBtu/pounds steam
175,1000219,2016,French Island,1,Municipal Solid Waste,May,18364742.0,pounds steam,0.00164,mmBtu/pounds steam
176,1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),April,23635284.0,pounds steam,0.00166333,mmBtu/pounds steam
177,1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),August,21843685.0,pounds steam,0.00166333,mmBtu/pounds steam
178,1000219,2016,French Island,2,Municipal Solid Waste,April,15546761.56,pounds steam,0.00166333,mmBtu/pounds steam
179,1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),January,66160.0,pounds steam,0.00160681,mmBtu/pounds steam
180,1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),February,175155.0,pounds steam,0.00160681,mmBtu/pounds steam
181,1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),July,91084.0,pounds steam,0.00160681,mmBtu/pounds steam
182,1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,February,23856118.0,pounds steam,0.00160681,mmBtu/pounds steam
